baseMean,log2FoldChange,lfcSE,pvalue,padj,gene
4030.5157094837714,-0.09836558124313899,0.181801377287283,0.011308942723591389,0.1660213213059772,6222
5525.379966000699,-0.0956969400045492,0.17651641887261657,0.010429428817999424,0.1660213213059772,6223
2490.198306209177,0.14993505963358444,0.28469203702742896,0.010626938051123308,0.1660213213059772,6397
2456.9461815764816,0.17528603224221093,0.3699976989506995,0.010582091207690358,0.1660213213059772,7132
2544.999719690736,0.21469751570247944,0.5748711134389468,0.010773697886374367,0.1660213213059772,7456
1676.8735478424762,0.21347366722210134,0.5578345389845288,0.01097820185448866,0.1660213213059772,7879
1365.2769474069946,0.10174050123537867,0.1862528859527146,0.011986452504510435,0.1660213213059772,30817
980.3961083174248,0.1624125109568163,0.314532582241375,0.01177230725504996,0.1660213213059772,54926
1224.6298781560313,0.1593402524179076,0.3068012860004008,0.011818078707554967,0.1660213213059772,64218
3894.67781255073,0.34856073367758134,0.7057444292437162,0.010429891269242424,0.1660213213059772,79143
3125.032017929298,0.1962372957019613,0.49447216222900625,0.01148422584371064,0.1660213213059772,84243
3281.158473838188,-0.10323342420457722,0.18806059240795606,0.012253753618761673,0.1660213213059772,646195
975.8545524438507,0.07816469239585606,0.1583682119716777,0.0126547582257906,0.16914790324967857,6809
6815.223282876097,0.2725137948025803,0.6252442797234128,0.012776837327014347,0.16914790324967857,7791
1472.380597696263,-0.10759697770422492,0.1943940324687954,0.01312771750470972,0.16993100992207583,6165
3250.1176459996855,-0.11773856475334211,0.21001990169762272,0.013064353645765204,0.16993100992207583,6193
2942.2658549167904,0.07997162980225786,0.15999615522571067,0.013511650948062733,0.17297882807135256,8875
8569.982006006712,0.20636727957648754,0.4431655275837096,0.014116808883206685,0.17635379347149033,4478
2892.812078652353,0.1371505730699037,0.24590794710696154,0.014229404795124542,0.17635379347149033,5724
2068.7702224454306,0.08838761606914614,0.1687562345195185,0.014156912246166622,0.17635379347149033,6533
7977.888048702987,0.12224499913680814,0.21694822540851966,0.014416551241434697,0.17679244417127812,9445
1517.339463806434,0.10400412594539112,0.18801725358782662,0.015026303170270714,0.18098931743117927,7097
1155.5163620438,0.16074900911634127,0.298636403375779,0.015069496816158273,0.18098931743117927,22794
1437.6625764314413,0.1399837996414422,0.24815215470148233,0.016425544689366276,0.18154170473731693,4155
3261.3623951286327,-0.08069363082644443,0.1602694157674478,0.015416295363656227,0.18154170473731693,6189
4881.261712610908,-0.1313134039020456,0.2303741736860415,0.01667378747372782,0.18154170473731693,6194
1796.8028633515637,-0.14016389970924922,0.24661964825440633,0.016383898261187357,0.18154170473731693,6207
1141.773392965583,0.18193255661182536,0.3498009292937098,0.015877501594487066,0.18154170473731693,7077
1411.8981882948417,0.1210107580890459,0.21164280655046497,0.015609516446387223,0.18154170473731693,7323
3618.4842122433556,0.11579079708682624,0.20284573844736534,0.016569639357876063,0.18154170473731693,7846
1833.9315444689444,0.14447886019724504,0.25723483765148203,0.016399846582867427,0.18154170473731693,54518
1500.7092260970328,0.1082815365578043,0.19329833773721103,0.016129554332833352,0.18154170473731693,81704
2061.0327399248476,0.10556329891282949,0.18930994853521194,0.016481443367058698,0.18154170473731693,222487
3412.816247095331,-0.05808539281103371,0.14107858459492897,0.01779459982865674,0.18313258499410487,212
2527.105744852758,0.06869087158700007,0.1493293027470309,0.017462453528806942,0.18313258499410487,604
931.4475195012958,0.07057956594768962,0.15059153709125472,0.019398849186512798,0.18313258499410487,1955
5636.154882895284,-0.12128333669531574,0.21285588177389964,0.017613422657351736,0.18313258499410487,3921
1060.4191845327232,0.10679584369986704,0.1888373527256249,0.020749786454267675,0.18313258499410487,4210
2784.1486459844173,-0.1367775810285594,0.2384524263107154,0.02002055466680275,0.18313258499410487,4736
1319.8362615842962,0.1331734835948207,0.23032021935736866,0.01993587797683882,0.18313258499410487,5869
2122.1383976817892,-0.1095834991119239,0.19543828764993595,0.01948700754207378,0.18313258499410487,6125
3195.220793206663,-0.12032538239489575,0.2078775886882458,0.020314053839319987,0.18313258499410487,6128
1850.6114253143874,-0.08559383532350236,0.16460798224691892,0.019271036987729574,0.18313258499410487,6170
2712.6578821686744,-0.09209374066256022,0.17071155152850315,0.020612386898834895,0.18313258499410487,6224
5261.9667346837605,-0.09089775343016905,0.17043443702269817,0.0206396723802724,0.18313258499410487,6232
1037.2248186366426,0.12409834937433749,0.21508898460748985,0.018906142071480697,0.18313258499410487,8897
1024.5089514279114,0.09939357093964213,0.18008064396881257,0.019993297028503606,0.18313258499410487,23092
5682.253115167548,0.12035283052765892,0.20968445223453103,0.019309376419262097,0.18313258499410487,23214
1885.929576453989,0.11422428169465235,0.20108837617037467,0.01832638887313642,0.18313258499410487,23401
2317.6499629412524,0.1673048902929,0.30363672759618493,0.0185879501070696,0.18313258499410487,23765
1214.5847876422342,0.1130894567394264,0.1996233446912988,0.01731175438957264,0.18313258499410487,26234
1605.1922255350244,0.10894562511810944,0.19350211396470787,0.018646850209050183,0.18313258499410487,53829
2266.237103666791,0.12239036762198578,0.21394315382708193,0.018458118040760564,0.18313258499410487,55313
3192.0949725185924,0.1263940197825469,0.22074268276965572,0.018246898086298948,0.18313258499410487,57580
1145.7091218376836,0.06573053791783884,0.14675358718958856,0.01963767978061136,0.18313258499410487,79689
1779.978972680329,0.11287873810509234,0.19944411927879468,0.017896300730268058,0.18313258499410487,80223
2325.700744455461,0.09270301781537767,0.17287284225474492,0.020222480735827417,0.18313258499410487,91663
1080.8938143094178,0.12906863417327383,0.22409929457518782,0.017754134838431686,0.18313258499410487,340527
1022.4204346008696,0.17359033272346536,0.30143468462608364,0.02098919568406167,0.18385272911226952,90007
1502.3696590897623,0.07798137444657788,0.15687036625923567,0.02141280353623017,0.18616355313215036,339287
2414.0730179666757,0.09731789143121783,0.1770005539738192,0.021634481733203578,0.18669756458653458,8826
5442.803647512976,0.08543893234812613,0.16286889038032124,0.02234264683880436,0.189994040636548,6648
1063.482850063495,0.11835102665704957,0.20462265064307664,0.02230447154429101,0.189994040636548,55959
2388.581240686047,0.09042697048261666,0.16891066976668123,0.022824614520512602,0.19080619429915094,241
1484.9611934690413,0.12268848957564811,0.21040450682991588,0.023225820458365215,0.19080619429915094,3310
1736.57717813656,0.12624977237661206,0.21519967982669339,0.022948614588119236,0.19080619429915094,3937
1582.7430519685408,0.12818241292394908,0.21892316844979973,0.023257064026162604,0.19080619429915094,57222
5415.238378580302,0.11894222890510679,0.20314249964880995,0.023248297633043105,0.19080619429915094,150372
3567.024953401222,0.1494446950378081,0.25215793506074075,0.02358175442818247,0.1916097649859023,5293
1023.7939550460112,0.11711000439038238,0.2018337473982553,0.023848425684940628,0.1916097649859023,9674
2319.986343536701,-0.054164731538006196,0.13833953599448703,0.023737752619007214,0.1916097649859023,728937
1975.1307388379387,0.09599646766059759,0.17500711661732324,0.024230067343647084,0.19334266065307432,54210
1004.094096237589,0.09723067555983175,0.17651411653417984,0.024812091078742493,0.19482993728132822,978
1767.0753176378319,0.11297710163451116,0.1962572199794426,0.02491816365229005,0.19482993728132822,5580
1721.7640513171546,0.12650562253295014,0.21434312493667693,0.024748038250105058,0.19482993728132822,10092
960.9121595655243,0.08791885459809741,0.16588466185789,0.02553140603511561,0.19829392020606457,23258
1061.3066107680559,-0.07252248940237338,0.15107689884410172,0.026426555943098704,0.20344584291455411,301
1171.5188607002594,0.12274608972645716,0.21133635642282642,0.026718638597362045,0.20344584291455411,473
1945.9744982516977,0.122359645581985,0.2103684087194506,0.0266943888233073,0.20344584291455411,6777
1620.6583129024502,-0.11240447492304707,0.19360566853187314,0.02709727302426981,0.2049891108654177,5478
2139.394232108389,0.12271934925666832,0.20787376497035379,0.02730600806807651,0.2052354799955428,83931
1339.7439507687761,-0.07006560404819721,0.14927334397729236,0.027699805146243664,0.20686072432931968,6201
3064.122394284248,0.1262875946870477,0.21513507924763403,0.02813783480084259,0.20871403137452715,240
936.8369755963238,0.08128812750265492,0.1586245312687056,0.028306280649935872,0.20871403137452715,3557
1310.5834025625238,0.09020729030621046,0.16734791183851644,0.02880321050155349,0.21104239141075354,11057
1006.7632859282753,0.06313092945462191,0.14382163078807417,0.02932427271300017,0.21219116590462855,2358
10633.695092419606,-0.10842810147986968,0.18870220668071983,0.029173307483346594,0.21219116590462855,6122
4078.995098454501,0.11498700296334703,0.1957189265312958,0.032140579008598784,0.21631354143376347,2319
8667.9753495593,0.10281824751016412,0.1795100466078153,0.033422310216726314,0.21631354143376347,2357
2295.6998684761575,0.12812117772271028,0.20906067391556296,0.03323448727308538,0.21631354143376347,2885
1232.0618251798971,0.1101978612934695,0.18864080417177662,0.0316844617263742,0.21631354143376347,3460
1953.1347409900848,0.0854997655753654,0.16185277605446413,0.03335587311089838,0.21631354143376347,3570
1634.4934113593013,0.1151962278444765,0.19329886005618951,0.03346689576601545,0.21631354143376347,3684
7657.60708413192,0.0784464520464832,0.15575800757261216,0.03200027599029658,0.21631354143376347,4332
1068.7954708888062,0.11355218103393899,0.19155627851066553,0.03359452392611499,0.21631354143376347,4947
1248.3924799858642,0.12001068965796392,0.20172505906398325,0.030212225006616283,0.21631354143376347,5045
4390.0108380791935,0.1374038462810421,0.22349609419522767,0.031122669106311892,0.21631354143376347,5829
1446.417440220135,-0.06317447409262696,0.14393090399087133,0.03198496873188897,0.21631354143376347,6154
1899.5570512502225,-0.07675591483473229,0.1542712230461865,0.03160726341053019,0.21631354143376347,6228
1430.3315462064338,0.11632132991670975,0.19832520676025442,0.03036966261072861,0.21631354143376347,6667
4459.529208322795,0.1181739022166572,0.19735996055845914,0.033046932905636366,0.21631354143376347,7408
1431.109247798253,0.07658652104009737,0.15393139774051523,0.03360751158756325,0.21631354143376347,8301
1149.4170709730472,0.05970927908776406,0.1416151279890755,0.032501953597242214,0.21631354143376347,10154
1826.4290460213156,0.11135114192614927,0.1907680896838923,0.030664164727198497,0.21631354143376347,10659
2181.822566624457,0.12540803205380477,0.21300143926462103,0.031442605159999984,0.21631354143376347,11025
1435.3210854961023,0.1169720775583859,0.1957853034914941,0.03358473752276904,0.21631354143376347,22992
1816.0606726847973,0.10834062624707119,0.18757655628624073,0.032057692221241815,0.21631354143376347,117289
987.7614380517382,0.1315718975723997,0.2137533257216422,0.03380425796998472,0.216384398544133,11060
1499.214239272512,-0.0718537713828496,0.14995698127188797,0.03473985497002091,0.21759102709717398,4061
1387.9997470191183,0.10916173037558441,0.18678100188172608,0.03437422000171608,0.21759102709717398,5058
1270.3866339470553,0.10940648320811007,0.18541163780306283,0.03447346431919158,0.21759102709717398,5879
952.3630676175837,0.11214367124094139,0.18947126352768437,0.03468757602124039,0.21759102709717398,9683
4638.56842984393,0.11379598626748196,0.1924039039358459,0.03505688896108786,0.21840254352763294,26020
6656.7081456188525,0.09009457483928371,0.16651326293354035,0.035806614604114356,0.2218867341159214,3687
1112.8585157414361,0.11186122255676535,0.18817606237308315,0.03632532844781732,0.2227044897614399,2000
3202.7848679816175,-0.08367667692241681,0.15939396750145327,0.03689439186605828,0.2227044897614399,6168
1189.8081684077754,0.10886199862269891,0.1866266882055767,0.036554776252027445,0.2227044897614399,11176
1415.9418610576117,0.10617446344415958,0.18223516968111078,0.03619517997494264,0.2227044897614399,23569
2102.426034805627,0.11785419100991507,0.1932502899919094,0.03689100607182169,0.2227044897614399,83593
2322.291832736823,0.09756876072639328,0.17247547822926496,0.03839796610906257,0.22995291252951627,5341
3565.9878608122385,-0.09008771420342689,0.16573155930936115,0.038489972483481266,0.22995291252951627,6157
6845.9158674718665,-0.09055120311051593,0.16396991635323396,0.040789614725957365,0.23180439588166013,6191
3406.2254384294656,0.102562833902716,0.17713807639287682,0.0396563697416607,0.23180439588166013,6556
1075.3048792767725,0.10367341881872255,0.17820346636111842,0.040558672395546884,0.23180439588166013,7832
1525.3161033281954,-0.06643210499952551,0.14511850799085474,0.04073124567126762,0.23180439588166013,9349
3008.6446898202566,0.10408681047350563,0.18303737692238406,0.03914766972167321,0.23180439588166013,9770
4527.597825206017,0.05377866914587609,0.13762463369649997,0.04061675381849653,0.23180439588166013,10135
1305.473993861723,0.08504437710018908,0.16033996520903845,0.040235079535712245,0.23180439588166013,10261
1513.2607725362022,0.0809071014189008,0.1567244290569505,0.040669827855838434,0.23180439588166013,51363
2170.334839467754,0.10541827387948799,0.18187573108617053,0.04044587403980333,0.23180439588166013,80301
5179.630664290899,0.0875963051615952,0.16281570570960638,0.04034906778610094,0.23180439588166013,126308
1467.4823497281066,-0.0818708169402189,0.15732946572154424,0.041289232682785254,0.233504641142936,11224
1037.5630401724306,0.07870680884434732,0.15447035562825503,0.041899855995302125,0.23581319920061342,5791
1410.708043194062,0.07495937855207663,0.15164187125490794,0.04249671643675322,0.23802247427316106,7706
6805.804612531251,-0.08998059989384972,0.16398680173780955,0.04333523721404704,0.24155766198260673,6143
4144.38052446671,0.08902743664189762,0.1629506480561629,0.04463069126729325,0.24537057847636018,103
5200.632286456646,0.10625625284153845,0.18280936665603204,0.0457102106405214,0.24537057847636018,1265
976.3206567302235,0.107843450411646,0.1806323186699422,0.044626809726034625,0.24537057847636018,2011
1606.6910079274724,0.09744180459126342,0.17038374011533636,0.04632190973343282,0.24537057847636018,3566
1750.9783210275461,-0.06326320838624379,0.14321450918000303,0.04480850880948587,0.24537057847636018,6139
2906.425956655263,-0.07854041096671155,0.15392909037615285,0.045598020473105544,0.24537057847636018,6204
1026.674918854114,0.09188670514204048,0.16542166098553035,0.04574975721126519,0.24537057847636018,9260
1808.5882711360055,0.10684092797426238,0.17854310392266634,0.04660894264112466,0.24537057847636018,9922
2642.412448690482,-0.07585080350949913,0.1522240532379743,0.046285856015970975,0.24537057847636018,29997
2479.8925574144787,0.09760212383999319,0.17142700316423254,0.04658799478098963,0.24537057847636018,51734
4053.16803958783,0.08808835197655948,0.16227610737272646,0.046606067935552685,0.24537057847636018,57153
1203.8139134133507,0.10655123224226991,0.17929038785158088,0.045716152239515535,0.24537057847636018,91056
1782.6706511932603,0.08976859472751055,0.16353987904330847,0.046757311950001684,0.24537057847636018,114785
2498.0256512575165,0.09448902270952228,0.16823895280277748,0.04762574067602958,0.24661135427569147,9938
988.5702576833472,0.062324348001908836,0.14241171956461304,0.04762880232792324,0.24661135427569147,80005
3977.212862969434,0.08999905342064321,0.16344836036232818,0.0474940352434875,0.24661135427569147,116985
14472.78370579287,0.11773851899888636,0.19602920070868085,0.04999921179579626,0.2482243044583868,3936
1256.7902447251793,0.11191880792854743,0.1839766584307138,0.04837181205831912,0.2482243044583868,4215
1771.3874508296342,0.08901632345161993,0.16177644666127425,0.04983729784181008,0.2482243044583868,5089
933.0075475013496,0.08645900365827862,0.15933703098229302,0.050674550905920664,0.2482243044583868,5595
2333.8543333983307,-0.05706252138208086,0.13900198571390457,0.050652372089070606,0.2482243044583868,6129
4499.937508277031,0.06392680028713146,0.1431114752133917,0.05065503242596151,0.2482243044583868,6653
975.8968061889684,0.09987796182158237,0.17225058058470705,0.048185671315838854,0.2482243044583868,7414
1458.5392016239543,0.09974298558370147,0.1712879377223976,0.050442759766459115,0.2482243044583868,7462
1896.810054399808,0.1077001980881466,0.17785235713936284,0.05060317196616416,0.2482243044583868,10618
1066.1844961657139,0.08711091192690111,0.15998497689795807,0.050865534061499795,0.2482243044583868,23761
2072.588849750967,-0.06692625971813843,0.14520942895420189,0.04903003495694772,0.2482243044583868,25873
2053.013049558669,0.08584852953250385,0.1592759473845698,0.05091164206783856,0.2482243044583868,29992
1117.6405183411753,0.08000821963921512,0.1549418441699439,0.04862520334981312,0.2482243044583868,55924
3121.6604285097014,0.09406982794644153,0.166242519512019,0.05092326932665618,0.2482243044583868,65220
4156.178915056787,-0.04629575303319954,0.1333413679384411,0.0513529678826843,0.24927586493053006,378706
5556.52083960695,0.07520955495571864,0.14889826496316635,0.05186797111605089,0.25073106369377296,4688
1869.2379344229587,0.09234166815584273,0.16469465665440983,0.052313287337309756,0.25183875928911514,5430
1025.417748360192,-0.06713535948136058,0.14505216961703807,0.05262292359506746,0.25228685591873906,59307
10692.766890215384,0.06580105102475713,0.1444160794744938,0.05361473022441237,0.25287919316372637,2215
2090.829563320746,-0.0762835413781447,0.1513649338193159,0.05346294383590662,0.25287919316372637,6155
1032.3141017276428,0.10212577739878126,0.172200148470177,0.053082153214828745,0.25287919316372637,6776
1310.1653585998652,0.085253055113396925,0.15848681748578433,0.05329299967933619,0.25287919316372637,9545
2081.199622357677,0.09053792061905333,0.1625629891020368,0.054794179897742885,0.25546455360984255,3716
1072.6003171577574,0.09956946470376067,0.16990788189226808,0.054965791942644726,0.25546455360984255,9798
1066.8484475534624,0.05461290452913273,0.1374974744595715,0.05504000253739955,0.25546455360984255,81027
1085.6079947897495,0.06242450292952295,0.1420114413969358,0.05495478279544301,0.25546455360984255,200315
1230.3505928014463,-0.11055062910344965,0.1776956788100638,0.05574433912534186,0.25640805770076247,4048
1392.7697032034844,0.07104346611137227,0.14766118917926965,0.055806323622231396,0.25640805770076247,8778
1923.6676274488075,0.06692871758759747,0.1449009053986557,0.05590355936136796,0.25640805770076247,81671
1271.830427237951,0.09670963217990423,0.16664102943422748,0.05622342074318644,0.25686386339534195,1889
3151.444516739136,0.10478529441786863,0.17331926318171448,0.0568822218939436,0.2579987257091557,7534
1168.4926800902422,0.09555436225371723,0.16441412345948908,0.05713619848322933,0.2579987257091557,30011
2338.8079393051567,0.08350144695592449,0.1560989470524171,0.05703229094079007,0.2579987257091557,56905
1151.8394784009918,0.06951869760879922,0.14607597798640243,0.059548003483749515,0.2586631328114226,1316
1903.0854563191442,0.10750131148444692,0.17557123008409128,0.05779037643573878,0.2586631328114226,2872
4021.2915744148027,0.07868823975334437,0.15164274842853517,0.05935204870754767,0.2586631328114226,3020
2224.920229869014,0.07927828762421266,0.15325846500178647,0.05906048425402322,0.2586631328114226,4615
8320.788029160538,0.11022418589281484,0.17564757647097198,0.05994033986543034,0.2586631328114226,4627
2149.283418345171,-0.08824842727654467,0.15967053158772243,0.05896931409047843,0.2586631328114226,4666
11916.12404384739,-0.07759926800408846,0.15202136455012233,0.06016970728918071,0.2586631328114226,6134
4215.531568435674,-0.07423229284393508,0.14940098706592692,0.05867438454916784,0.2586631328114226,6217
980.2737610922621,0.09198539737466507,0.16267232964555928,0.0601637672978502,0.2586631328114226,9448
972.7042852248356,0.08391959358408581,0.15650226117317012,0.05940209813555187,0.2586631328114226,9815
2312.121610124209,0.07880105180526707,0.1538274976362919,0.05777254480466687,0.2586631328114226,11027
5503.576784033035,0.08029322222662245,0.15375507484609932,0.05953574588504195,0.2586631328114226,64744
1624.8580133630842,0.0734847833410158,0.14916388434816122,0.05913272071794633,0.2586631328114226,85464
997.1267994446125,0.08877779663520052,0.15994932098423698,0.06082394597157066,0.2597461631012918,5336
1109.703801160441,0.06181421325046134,0.14136202809935944,0.060867555816869236,0.2597461631012918,101927999
3312.0663138796162,0.08401442629065631,0.1562628505269175,0.06130863505603825,0.2606735760594327,9750
2870.8076721493353,0.08649291434603926,0.15800185988253196,0.06213188724461286,0.261428645046002,101
1604.3341468443487,0.07697201196864882,0.15171596507550145,0.06210757412542493,0.261428645046002,9170
1196.318303228688,0.0559776645795664,0.13796090786196266,0.06215942890793352,0.261428645046002,25801
2067.7108505073056,0.09115108896221046,0.16205861913446307,0.06331127536553399,0.2653152366936946,10106
2530.284902081741,-0.07179313986870361,0.14720972498525078,0.0640626139060655,0.2656006324040144,6167
5143.691763878302,-0.07470762836767558,0.14919104718677875,0.06389166935692728,0.2656006324040144,6275
10882.135497311103,0.06873900525316629,0.1449136610464022,0.06429131187805327,0.2656006324040144,6402
16109.011644803018,0.084759806654931,0.15637813286565294,0.06410913329697145,0.2656006324040144,10628
53481.862015844294,0.090201830824481,0.1602254505264973,0.06472266004233553,0.2664378054746321,60
6658.768094956635,-0.06235216255284097,0.14127083532152868,0.06588970132686024,0.26933860366944623,6181
4700.888498294422,0.08731596839379994,0.15842290067707898,0.06587591181404757,0.26933860366944623,6778
1400.3004272771545,0.07967053074763189,0.15241772439701448,0.06668318755851574,0.2706826254552991,5795
1236.5428120377048,0.09433846639968053,0.16282807721521092,0.0664681086717592,0.2706826254552991,57136
1263.1993900857847,-0.08060684472027921,0.15273804140892744,0.06835099445816355,0.2755325555147423,1327
10971.69928130274,-0.07766919472951085,0.1506889644153025,0.06827018225371133,0.2755325555147423,23521
2678.448040760451,0.09735709175494398,0.1645800667569312,0.0686363858716545,0.27572892944992244,334
954.3733314181662,0.08451670280396383,0.1538832370811044,0.06980423288188961,0.2789699220611544,55147
